Index	true_label	text	shap	pred_label
1163	1	Before President Donald Trump threatened to violently suppress demonstrations in memory of Floyd, before the spread of recording equipment let the world witness how U.S. police brutalize non-white bodies and before “I can’t breathe” became a global rallying cry challenging American cruelty and injustice, America tried to explain its racism to the world.	[('non-white', 0.046093460407778196), ('how', 0.009187764140358781), ('its', 0.00352580125281275), ('racism', 0.0017394162182761807), ('U.S.', 0.0), ('threatened', -0.0005075549450549488), ('the', -0.001417392356071605), ('cry', -0.001756379128864679), ('Trump', -0.009250643694507373)]	1
1164	0	Overall, four million young Americans enter the workforce every year, but their job opportunities are further diminished as there are roughly two new foreign workers for every four American workers who enter the workforce.	[('new', 0.02527538427288186), ('the', 0.0038764457345589398), ('foreign', 0.0023229382357684092), ('diminished', 0.0009082907003499696), ('young', -0.002591287424060533), ('are', -0.0095756230203474)]	1
1165	0	Facebook bans white nationalism from platform after pressure from civil rights groups.	[('civil', 0.027270226966066898), ('white', 0.006085654387541194)]	1
1166	1	We don’t need to embrace full-on socialism communism, and Ocasio-Cortez is swift to say that, but the floor needs to come up and the ceiling needs to come down.	[('floor', 0.024892176471099994), ('come', 0.007789092710781073), ('socialism', 0.003981100512965157), ('the', -0.0013285228189001729), ('don’t', -0.006664629209579679)]	1
1167	1	Conspiracy theories about the Sandy Hook shooting have persisted for years, for example, far-right InfoWars host Alex Jones claimed that the whole thing was staged by the government with child actors and no kids were harmed ― which ultimately led to a lawsuit against him by parents of the victims.	[('about', 0.021902366747628355), ('led', 0.006934617107030896), ('by', 0.0013563155122995718), ('victims.', 0.0008198040784247662), ('persisted', 7.935984248683581e-05), ('lawsuit', -0.0006324695813457659), ('Conspiracy', -0.0019514604959071668), ('shooting', -0.006558018684162979), ('with', -0.019537206748527505)]	1
1168	1	It is no wonder why Republicans insisted on ramming through incredibly unpopular tax cuts for American corporations that were already making near-record profits, even at the risk of losing control of the House of Representatives. 	[('It', 0.02790094334466999), ('of', 0.006054403419058622), ('is', 0.0037864373326259725), ('profits,', 0.0006895219136605723), ('corporations', -0.00416196067027321), ('for', -0.010292433524944673)]	1
1169	1	White nationalist arrested for alleged threat against Ohio Jewish community center.	[('Jewish', 0.02726734220608985), ('against', -0.000366298860564499)]	1
1170	1	It may have taken Trump to point out the pitfalls of the Chimerica link, but coming up with a coherent strategy to replace it is clearly beyond the president’s abilities.	[('it', 0.024484184654533836), ('is', 0.004092746541152469), ('a', 0.0), ('abilities.', -0.002591313803760401), ('to', -0.00917186978417533)]	1
1171	0	Kate Brown, an out bisexual, made history in November 2016 when she became the first openly LGBTQ person to ever be elected governor of a U.S. state. 	[('she', 0.02155243869938387), ('governor', 0.011423177547314254), ('U.S.', 0.0), ('ever', -0.0047898339931842894), ('in', -0.010694613246854638)]	1
1172	1	The president has failed miserably at handling the first serious challenges of his presidency: COVID-19 and the racial justice protests, Conway charged. They have not only revealed the incompetence of the “failing, flailing” president, but his inhumanity as well, Conway argued.	[('well,', 0.02752629031288846), ('of', 0.008754114239680658), ('inhumanity', 0.0022043934290640545), ('flailing”', 0.0008505046940413019), ('president,', -0.000446562716995843), ('The', -0.005724873540496853), ('presidency:', -0.009414054181041583)]	1
1173	1	But rather than appreciate the fact that Asian-American women are considered highly attractive, Lim sees only a sneaking racial bias, a reflection of our upside-down cultural world where victimhood and oppression carry more social currency than even beauty and success.	[('are', 0.018669676627613353), ('our', 0.007803170482858297), ('success.', 0.0013806047080223193), ('a', 0.0), ('social', -0.00031406802776933975), ('only', -0.002081871345029227), ('world', -0.0071049575010333375)]	1
1174	0	He even wants a son to get a background check before a father can give him a gun as a gift.	[('give', 0.01595653780213571), ('get', 0.011311557641805548), ('a', 0.0), ('him', -0.006829813160584055)]	1
1175	1	Trump is nothing if not a public relations savant. Once the dust settles, if he cannot take credit for restoring order, he’ll do his best to deflect and lay the blame at someone else’s feet. He’ll remind his followers what the other side thinks of them, how they desecrated our American values, and what will happen to them if Joe Biden becomes the apologizer-in-chief.	[('He’ll', 0.03208346000056281), ('he’ll', 0.011492691381949287), ('public', 0.006985960798460779), ('for', 0.004148235343801796), ('Once', 0.0017640254237288066), ('the', 0.0014912630895563394), ('a', 0.0), ('if', -0.0002456533130700267), ('if', -0.0016702510704209405), ('else’s', -0.0067143370721619), ('Trump', -0.01103044978339262)]	1
1176	1	Women in power must pay a significant tax on their limited time to sit for manicures, blowouts, brow waxes, and braids, rather than meeting with constituents, reviewing legislation, conducting investigations, chasing a story, traveling to their districts, reviewing their notes, or spending time with their families.	[('significant', 0.015502992909452505), ('pay', 0.004420017220724777), ('meeting', 0.001201924778985417), ('a', 0.0), ('reviewing', -2.934635801836505e-05), ('time', -0.00037264481550196125), ('legislation,', -0.002981141950009104), ('with', -0.010228039832285114)]	1
1177	1	"In an apparent attempt to blame sexism for the blowback the Rashida Tlaib received for her ""Impeach the Motherf*cker"" remark, Pelosi wondered aloud what the response would have been if a man made the same comment. "	[('to', 0.0187679433077447), ('remark,', 0.008566543405203141), ('wondered', 0.0010941157902699362), ('blowback', 0.0005446277501617847), ('aloud', -0.0002832049904108158), ('the', -0.0026131796735582025), ('made', -0.04174932676817887)]	1
1178	1	Just a few weeks later, our divided leaders were taken by surprise by the pandemic, and bickered on cable news, asking why nothing was done sooner.	[('cable', 0.017553821333361277), ('pandemic,', 0.004450820056439657), ('taken', 0.00043957771401980316), ('by', -0.002418233885275205), ('and', -0.014490096784830892)]	1
1179	0	Jones, founder of the Infowars radio show and webcast, has claimed the mainstream media and gun-control proponents conspired to fabricate the tragedy in which 20 school children and six school staff were shot dead at Sandy Hook Elementary School in Newtown, Connecticut, on Dec. 14, 2012.	[('in', 0.01800495764291057), ('gun-control', 0.009301886130427133), ('Sandy', 0.007534963703881077), ('on', 0.0044243715604715276), ('Elementary', 4.628922328888452e-05), ('Hook', -0.0003970819126533642), ('the', -0.0020510908797701367), ('founder', -0.008511398836761984)]	1
1180	0	In a bid to stop the spread of the virus, Malaysia’s religious affairs minister has issued guidelines for holding Friday prayers at mosques, including shortening sermons and for the wudhu, or ablution rites, to be carried out at home if possible.	[('spread', 0.034921168508266424), ('bid', 0.005973173540754169), ('the', 0.0017392291565876405), ('prayers', 0.0007532772185115255), ('ablution', 0.0), ('including', -0.004845072231215168), ('for', -0.008186443653482013)]	1
1181	0	During Tuesday’s Democrat debate in Des Moines, Iowa, Sen. Elizabeth Warren (D-MA) described Sen. Bernie Sanders (D-VT) as her “friend” despite framing him as a sexist who denied the possibility of a woman being elected president of the United States.	[('denied', 0.016616646301608376), ('Democrat', 0.01105862463755119), ('framing', 0.0007957747543461902), ('Moines,', 0.0001280695189817016), ('the', -0.0006961965939953373), ('president', -0.002173320435662365), ('of', -0.006824180209724222)]	1
1182	1	The Trump regime appears to have given up on containing the outbreak and is just focusing on managing the political fallout. This week, the White House rejected its own sensible, science-based guidelines to re-open states, and Trump has left it up to governors to decide how and when to reopen their economies.	[('focusing', 0.024707647291658422), ('re-open', 0.011326476203076774), ('managing', 0.002426134711286434), ('guidelines', 0.0007070641025145918), ('appears', -0.00042043390625938205), ('their', -0.002382129622152259), ('left', -0.0034509982934557825), ('week,', -0.004610626547582998), ('just', -0.011906593794854013)]	1
1183	0	Noir was reacting to the massive gun-rights rally in Richmond, where thousands of people from across the country protested a push by Democrats in the commonwealth to pass more comprehensive gun control laws.	[('push', 0.032796076015762586), ('commonwealth', 0.003759054739577611), ('the', 0.001392672149653289), ('people', -0.0019849708954399457), ('protested\xa0a', -0.00984837570299264)]	1
1184	0	Trump signed a GOP tax bill in 2017 that cut taxes for the middle class but delivered a larger tax break for the wealthiest Americans.	[('bill', 0.02087575304525765), ('the', 0.004768927895470911), ('a', 0.0), ('signed', -0.007656910413495329), ('for', -0.015943679746757363)]	1
1185	0	In their articles of impeachment here , Democrats charge that Trump abused his power as president by pressuring the government of Ukraine to help him win re-election. They accuse the president of endangering the U.S. Constitution, jeopardizing national security and undermining the integrity of the 2020 election.	[('security', 0.023812501260415536), ('In', 0.014045772404767294), ('election.', 0.0024485923230463), ('U.S.', 0.0), ('Ukraine', -0.0005184493445021055), ('the', -0.0012009159812933412), ('the', -0.003110372668128628), ('Constitution,', -0.008533341769832958)]	1
