index	true_label	text	lime	pred_label
1441	1	While Americans still cling to sexist gender roles at home, overwhelming majorities believe that sex discrimination in public spaces should be illegal.	[('to', 0.01911178833826372), ('at', -0.017790272208120617), ('that', 0.012208035219917396), ('should', 0.012182703506089158), ('still', 0.01215491387305324), ('gender', -0.011741517089747609)]	0
1442	1	While no one is praising Trump as a thought leader in the way Limbaugh has been, he’s undeniably made conservative ideas tangible for average Americans.	[('one', -0.02984331489262165), ('has', -0.02694504154486961), ('been', -0.018577732826478732), ('made', 0.013381115074467148), ('no', -0.007750516789330022), ('way', -0.0077278213794725135)]	0
1443	1	Navalvny has for years been accusing Putin and his entourage of rampant corruption.	[('has', -0.03742205486847201), ('years', -0.0235455760133755), ('corruption', 0.02102701302766794), ('been', -0.014885261040088651), ('of', 0.013452589935225658), ('for', 0.006739856350863007)]	0
1444	1	Billionaire Democrat presidential hopeful Mike Bloomberg is a staunch proponent of gun control for America with one caveat–he gets to spend his days surrounded by good guys with guns to keep him safe.	[('spend', -0.020448689135149637), ('his', -0.01951392327149335), ('Democrat', -0.016304992565567302), ('days', -0.015214454315420697), ('guns', -0.011237806389635323), ('of', 0.010446542515269648)]	0
1445	1	The Trump tax cuts also doubled the child tax credit and expanded its eligibility, which greatly helps the American working-class family.	[('cuts', 0.020458603603982255), ('working', 0.01719390222682153), ('American', -0.01655106956366862), ('the', -0.01084930113092528), ('which', -0.010275443793694106), ('and', -0.010207729175712058)]	0
1446	1	Few could have anticipated that the historic release of the first image of a black hole would devolve into a public spectacle of sexist outrage — though such are the times we live in, in which literally every news item is picked apart by reactionaries.	[('could', 0.027518324906728918), ('times', -0.015789323647637712), ('would', -0.01497003965820206), ('apart', -0.013895208345732137), ('news', -0.013069731037713401), ('release', 0.011015106968938107)]	0
1447	1	Ultimately, the best way to defeat the idea of white supremacy is to ignore cartoon villains like Spencer and Anglin. They’re bigots, losers, and attention-seekers who survive on the oxygen the media gives them.	[('of', 0.021898100842804743), ('They', -0.020379564367462442), ('them', 0.018149859990609144), ('ignore', -0.01810347257972606), ('like', 0.012232525395707487), ('way', -0.011518764907647147)]	0
1448	0	With more than 15,000 people killed by gun violence in the United States last year - not counting suicides - Democrats running for their party’s presidential nomination are pointing to inaction in Washington as evidence they should be chosen to run against Republican President Donald Trump.	[('more', -0.032651784180023104), ('Washington', -0.025293860750305326), ('Republican', 0.024736608048817336), ('people', 0.02250477795819485), ('United', -0.02086025913889735), ('States', 0.015244747365261772)]	0
1449	1	his is another example of Trump’s false dichotomy between saving the economy and fighting the virus. After all, the economy isn’t going to recover if millions are sick and people are afraid to leave their houses — and early evidence from the states that have tried to “reopen” their economies makes that clear.	[('reopen', 0.01927315026052143), ('leave', -0.017285645555223945), ('his', -0.015567018227716167), ('fighting', 0.014497659356956114), ('makes', 0.011858312912898196), ('example', -0.009333246629179616)]	0
1450	1	For that matter, Christianity is equally anti-suicide. And yet, the Christian Right and many of President Donald Trump’s far-right white evangelical supporters have been encouraging behavior that is suicidal. 	[('And', 0.020378527541629242), ('of', 0.018036740494687304), ('yet', 0.013406912250103854), ('President', -0.011637933355448637), ('matter', 0.011086917362265747), ('many', -0.010578673800161555)]	0
1451	1	Instead of giving way to despair, Christians should master themselves, strive for virtue, and suffer with dignity. The virus and shutdowns, grave as they are, will pass, but everyone can learn from them and be more than members of the passive herd beholden to external forces.	[('members', -0.020043557847513625), ('should', 0.01350460908989895), ('master', 0.0124812975844739), ('more', -0.012382996911425151), ('from', -0.012354783744528414), ('shutdowns', -0.012289128799969042)]	0
1452	1	But at least ISIS had enough common sense and scientific knowledge to realize that coronavirus posed a major threat to its members; in the U.S., the Christian Right and white nationalists have failed to take coronavirus seriously.	[('least', 0.028063675367809314), ('its', 0.014045835277264825), ('sense', -0.009741522534617847), ('at', -0.009018277632159996), ('seriously', 0.008822131303012931), ('members', -0.008168768527788216)]	0
1453	1	For Democrats, this wave or new regulation, censorship, and civic pressure will free the less-than-one-percent of people who say they are transgender from the oppressive, outdated rules of male-dominated supremacy.	[('who', -0.021877720772675763), ('people', 0.019590512430110785), ('will', -0.01799826630530427), ('rules', -0.01753090353665878), ('new', 0.011002245883915004), ('the', -0.008648638361459116)]	0
1454	1	While, in the wake of the El Paso murders, the media and most of our politicians are acting shocked that there are armed racists in America who are trying to terrify people of color, the reality is that it’s pretty much always been that way here in the United States.	[('United', -0.03229918539665932), ('our', -0.02681732168418694), ('color', 0.02387336079532796), ('States', 0.020868381606965872), ('most', -0.019212626974842453), ('armed', 0.017221506759916537)]	0
1455	0	In another clip, the group can be seen scrambling for their cars after sirens go off, a newly added security feature.	[('after', -0.037084292046555646), ('can', -0.027350329743795754), ('added', -0.020332841725981408), ('seen', -0.019553738164347304), ('the', -0.010224442526136987), ('be', 0.00827138296565585)]	0
1456	1	The astute observer will note that China is not exactly eager to take in large numbers of migrants or refugees from beyond its borders.	[('note', 0.01744559626065668), ('will', -0.015688317335397096), ('in', -0.01366362818933323), ('beyond', 0.011489794550928823), ('to', 0.010559033864350444), ('from', -0.008494529079020855)]	0
1457	1	The self-flattering conceit that sustains NeverTrump’s criticism is that Trump supporters are participating in a cult of personality. 	[('self', 0.017490570397920017), ('personality', 0.013470799134823375), ('in', -0.011815833798483284), ('The', -0.01051631385665351), ('supporters', 0.00878699464503063), ('participating', -0.008204941273544163)]	0
1458	0	Driving the momentum is opposition to a host of gun control proposals from Northam and Democrats, who won full control of the state's government in November for the first time since 1993.	[('since', -0.030805445850490096), ('time', 0.02163284624855252), ('who', -0.021594686836021924), ('and', -0.014397044290032822), ('full', 0.012745820949764924), ('November', -0.012696276274668822)]	0
1459	1	For some on the right, all references to massacres such as these are supposed to avoid phrases such as “mass shooting” and “gun violence,” because the rhetoric, according to the right, might imply there’s something wrong with guns. 	[('on', -0.01872547420331386), ('these', 0.01797913513515985), ('there', 0.0175310403895743), ('guns', -0.015528830276247066), ('and', -0.013759790101931194), ('shooting', -0.012682981967541656)]	0
1460	1	However, this is not the senator’s first time criticizing Bannon based off of misleading reports in the media.	[('media', 0.02149037855409397), ('this', 0.01668199235800871), ('reports', 0.015878577842046843), ('based', 0.015870038494686642), ('senator', 0.011149248303202611), ('in', -0.010825489087391853)]	0
1461	1	Donald Trump claimed he has seen evidence the new coronavirus originated in a Chinese lab, as he threatened tariffs on Beijing over its role in the global pandemic.	[('over', -0.024848091952867947), ('originated', 0.017519413553185606), ('has', -0.01689704472853847), ('seen', -0.016348553428330404), ('claimed', -0.013285354806169962), ('on', -0.012998024719355607)]	0
1462	0	The problem, Ocasio-Cortez complained, wasn’t that the cost of the college was prohibitively high but that the student was not offered any large discount in the form of scholarships.	[('offered', 0.04130314054787003), ('but', -0.020564060758990376), ('high', 0.011584844664587209), ('problem', 0.010608300000676708), ('student', -0.010525201568425695), ('wasn', 0.009195217818735042)]	0
1463	1	The Republicans’ corporate tax cuts also magnified economic inequality, said Ian Shepherdson, chief economist at Pantheon Macroeconomics.	[('chief', -0.01837251178064777), ('said', 0.015521010171242152), ('also', -0.014156647290422793), ('at', -0.012288256683966358), ('cuts', 0.010270195633901438), ('Republicans', 0.008472049240913024)]	0
1464	1	But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 	[('woman', 0.019066712662340567), ('that', 0.019041745442909104), ('our', -0.018881076985044678), ('power', -0.016990749996134338), ('research', -0.016473359778445083), ('new', 0.015808910869866202)]	0
1465	1	The hot new idea to tax America’s rich is a wealth tax, which – although designed to target the wealthiest taxpayers – could end up eventually hurting middle-class families.	[('could', 0.036931026002349626), ('target', -0.021251029937742538), ('although', -0.017466965982518973), ('end', -0.009245430884824811), ('families', 0.00809659652944107), ('the', -0.007987354385012085)]	0
